Year,Player Name,Team,WAR
1977,Mike Flanagan,BAL,4.4
1977,Doug Rau,LAD,4.3
1977,Wayne Garland,CLE,4.1
1977,Bill Bonham,CHC,4.1
1977,Jerry Reuss,PIT,3.9
1977,Jim Bibby,CLE,3.8
1977,Don Sutton,LAD,3.8
1977,Paul Splittorff,KCR,3.7
1977,Rick Langford,OAK,3.5
1977,Ken Kravec,CHW,3.4
1977,Dave Lemanczyk,TOR,3.4
1978,Ron Guidry,NYY,9.1
1978,Phil Niekro,ATL,8.6
1978,Jon Matlack,TEX,6.8
1978,J.R. Richard,HOU,6.4
1978,Mike Caldwell,MIL,6.3
1978,Gaylord Perry,SDP,5.9
1978,Vida Blue,SFG,5.6
1978,Fergie Jenkins,TEX,5.3
1978,Bert Blyleven,PIT,5.2
1978,Nolan Ryan,CAL,5.0
1978,Lary Sorensen,MIL,5.0
1978,Dennis Leonard,KCR,4.7
1978,Larry Christenson,PHI,4.6
1978,Bob Knepper,SFG,4.5
1978,Mike Flanagan,BAL,4.5
1978,Rick Reuschel,CHC,4.5
1978,Tom Seaver,CIN,4.4
1978,Dave Goltz,MIN,4.4
1978,Jim Palmer,BAL,4.4
1978,Pete Vuckovich,STL,4.3
1978,Tommy John,LAD,4.3
1978,Randy Jones,SDP,4.1
1978,Dennis Eckersley,BOS,3.9
1978,Roger Erickson,MIN,3.9
1978,Dennis Martinez,BAL,3.8
1978,Craig Swan,NYM,3.8
1978,Steve Rogers,MON,3.7
1978,Scott McGregor,BAL,3.5
1978,Dick Ruthven,N/A,3.4
1978,Geoff Zahn,MIN,3.4
1979,J.R. Richard,HOU,8.9
1979,Tommy John,NYY,6.9
1979,Ron Guidry,NYY,6.2
1979,Mike Flanagan,BAL,6.0
1979,Jerry Koosman,MIN,5.5
1979,Nolan Ryan,CAL,5.1
1979,Dave Goltz,MIN,4.6
1979,Burt Hooton,LAD,4.4
1979,Craig Swan,NYM,4.4
1979,Dennis Eckersley,BOS,4.4
1979,Mike Caldwell,MIL,4.4
1979,Mike Parrott,SEA,4.3
1979,Gaylord Perry,SDP,4.3
1979,Dennis Martinez,BAL,4.3
1979,Steve Carlton,PHI,4.3
1979,Steve Rogers,MON,4.2
1979,Phil Niekro,ATL,4.1
1979,Bob Stanley,BOS,4.0
1979,Rick Reuschel,CHC,3.9
1979,Tom Seaver,CIN,3.9
1979,Dave Frost,CAL,3.8
1979,Don Sutton,LAD,3.7
1979,Jack Morris,DET,3.6
1979,Randy Jones,SDP,3.6
1979,Jim Slaton,MIL,3.5
1979,Bert Blyleven,PIT,3.4
1979,Mike Torrez,BOS,3.3
1979,Dennis Lamp,CHC,3.3
1979,Rick Wise,CLE,3.2
1979,Rick Langford,OAK,3.1
1980,Steve Carlton,PHI,8.8
1980,Mike Norris,OAK,6.0
1980,Jon Matlack,TEX,5.2
1980,Len Barker,CLE,5.2
1980,Scott McGregor,BAL,4.9
1980,Tommy John,NYY,4.7
1980,Rick Reuschel,CHC,4.7
1980,Jerry Reuss,LAD,4.6
1980,Nolan Ryan,HOU,4.5
1980,Britt Burns,CHW,4.5
1980,Dave Stieb,TOR,4.3
1980,Floyd Bannister,SEA,4.2
1980,Larry Gura,KCR,4.1
1980,Rudy May,NYY,4.1
1980,John Candelaria,PIT,4.0
1980,Moose Haas,MIL,4.0
1980,Steve Rogers,MON,4.0
1980,Ron Guidry,NYY,3.9
1980,Bert Blyleven,PIT,3.9
1980,Jerry Koosman,MIN,3.8
1980,Jack Morris,DET,3.7
1980,Gaylord Perry,N/A,3.7
1980,Phil Niekro,ATL,3.7
1980,Geoff Zahn,MIN,3.6
1980,Bob Forsch,STL,3.5
1980,Frank Tanana,CAL,3.5
1980,Dennis Leonard,KCR,3.5
1980,Joe Niekro,HOU,3.4
1980,Frank Pastore,CIN,3.4
1980,Rick Langford,OAK,3.4
1981,Steve Carlton,PHI,5.3
1981,Fernando Valenzuela,LAD,4.9
1981,Bill Gullickson,MON,4.8
1981,Len Barker,CLE,4.6
1981,Don Sutton,HOU,3.9
1981,Bert Blyleven,CLE,3.9
1981,Nolan Ryan,HOU,3.8
1981,Dennis Leonard,KCR,3.7
1981,Mario Soto,CIN,3.3
1981,Burt Hooton,LAD,3.3
1981,Dennis Eckersley,BOS,3.2
1981,Ken Forsch,CAL,3.1
1981,Steve Rogers,MON,3.0
1981,Rick Reuschel,N/A,3.0
1981,Lary Sorensen,STL,3.0
1981,Dave Stieb,TOR,2.9
1981,Dennis Martinez,BAL,2.8
1981,Milt Wilcox,DET,2.8
1981,Gaylord Perry,ATL,2.8
1981,Ron Guidry,NYY,2.8
1981,Bob Knepper,HOU,2.7
1981,Jack Morris,DET,2.7
1981,Steve McCatty,OAK,2.7
1981,Larry Gura,KCR,2.7
1981,Doc Medich,TEX,2.6
1981,Jerry Reuss,LAD,2.5
1981,Rick Langford,OAK,2.5
1981,Scott McGregor,BAL,2.4
1981,Britt Burns,CHW,2.4
1981,Rudy May,NYY,2.4
1982,Steve Carlton,PHI,8.2
1982,Mario Soto,CIN,7.4
1982,Steve Rogers,MON,6.4
1982,Fernando Valenzuela,LAD,6.1
1982,Len Barker,CLE,5.8
1982,Joaquin Andujar,STL,5.5
1982,Jerry Reuss,LAD,5.5
1982,LaMarr Hoyt,CHW,5.3
1982,Floyd Bannister,SEA,4.9
1982,Dave Stieb,TOR,4.8
1982,Don Sutton,N/A,4.6
1982,Dan Petry,DET,4.4
1982,Jim Clancy,TOR,4.3
1982,Bruce Berenyi,CIN,4.3
1982,Larry Christenson,PHI,4.2
1982,Jim Beattie,SEA,4.2
1982,Joe Niekro,HOU,4.2
1982,Ron Guidry,NYY,4.0
1982,Tommy John,N/A,3.9
1982,Mike Witt,CAL,3.8
1982,Mike Krukow,PHI,3.8
1982,John Candelaria,PIT,3.7
1982,Jerry Koosman,CHW,3.7
1982,Moose Haas,MIL,3.6
1982,Rick Rhoden,PIT,3.6
1982,Nolan Ryan,HOU,3.5
1982,John Tudor,BOS,3.5
1982,Geoff Zahn,CAL,3.5
1982,Rick Sutcliffe,CLE,3.5
1982,Luis Leal,TOR,3.4
1983,Steve Carlton,PHI,7.4
1983,Jack Morris,DET,6.2
1983,John Denny,PHI,5.8
1983,Dave Righetti,NYY,5.4
1983,LaMarr Hoyt,CHW,5.4
1983,Dave Stieb,TOR,5.1
1983,Floyd Bannister,CHW,5.0
1983,Rick Rhoden,PIT,5.0
1983,Steve Rogers,MON,4.9
1983,Jerry Reuss,LAD,4.8
1983,Atlee Hammaker,SFG,4.6
1983,John Candelaria,PIT,4.5
1983,Mario Soto,CIN,4.5
1983,Jim Beattie,SEA,4.5
1983,Larry McWilliams,PIT,4.3
1983,Fernando Valenzuela,LAD,4.2
1983,Alejandro Pena,LAD,4.1
1983,Mike Smithson,TEX,4.0
1983,Pascual Perez,ATL,4.0
1983,Ron Guidry,NYY,3.9
1983,Mike Boddicker,BAL,3.8
1983,Storm Davis,BAL,3.7
1983,Scott McGregor,BAL,3.7
1983,Bob Welch,LAD,3.7
1983,Bill Gullickson,MON,3.4
1983,Nolan Ryan,HOU,3.4
1983,Don Sutton,MIL,3.4
1983,Matt Young,SEA,3.3
1983,Tommy John,CAL,3.3
1983,Charlie Hough,TEX,3.2
1984,Dwight Gooden,NYM,8.3
1984,Rick Sutcliffe,N/A,6.0
1984,Mike Witt,CAL,5.9
1984,Dave Stieb,TOR,5.6
1984,Fernando Valenzuela,LAD,5.2
1984,Doyle Alexander,TOR,5.0
1984,Bert Blyleven,CLE,5.0
1984,Storm Davis,BAL,4.7
1984,Alejandro Pena,LAD,4.7
1984,Jerry Koosman,PHI,4.7
1984,Mark Langston,SEA,4.4
1984,Rick Rhoden,PIT,4.3
1984,Bud Black,KCR,4.3
1984,Dan Petry,DET,4.2
1984,Mike Moore,SEA,4.2
1984,Jim Beattie,SEA,4.1
1984,Nolan Ryan,HOU,4.0
1984,Jack Morris,DET,4.0
1984,Orel Hershiser,LAD,4.0
1984,Steve Carlton,PHI,3.9
1984,Phil Niekro,NYY,3.8
1984,Danny Darwin,TEX,3.7
1984,Oil Can Boyd,BOS,3.6
1984,Geoff Zahn,CAL,3.6
1984,Mike Boddicker,BAL,3.6
1984,Milt Wilcox,DET,3.6
1984,Frank Viola,MIN,3.5
1984,Rick Mahler,ATL,3.4
1984,Steve Trout,CHC,3.4
1984,John Butcher,MIN,3.3
1985,Dwight Gooden,NYM,8.9
1985,Bert Blyleven,N/A,7.0
1985,John Tudor,STL,6.4
1985,Bret Saberhagen,KCR,6.2
1985,Mike Moore,SEA,5.9
1985,Orel Hershiser,LAD,5.4
1985,Fernando Valenzuela,LAD,5.4
1985,Rick Reuschel,PIT,5.2
1985,Bryn Smith,MON,5.1
1985,Ron Guidry,NYY,4.9
1985,Walt Terrell,DET,4.8
1985,Mike Witt,CAL,4.7
1985,Jack Morris,DET,4.7
1985,Oil Can Boyd,BOS,4.6
1985,Danny Jackson,KCR,4.6
1985,Dave Stieb,TOR,4.5
1985,Nolan Ryan,HOU,4.4
1985,Dennis Eckersley,CHC,4.3
1985,Charlie Leibrandt,KCR,4.1
1985,Doyle Alexander,TOR,4.0
1985,Tom Seaver,CHW,3.9
1985,Frank Viola,MIN,3.9
1985,Britt Burns,CHW,3.8
1985,Mike Boddicker,BAL,3.8
1985,Charlie Hough,TEX,3.6
1985,Bud Black,KCR,3.6
1985,Frank Tanana,N/A,3.6
1985,Kevin Gross,PHI,3.6
1985,Matt Young,SEA,3.5
1985,Mike Krukow,SFG,3.5
1986,Mike Scott,HOU,8.6
1986,Roger Clemens,BOS,7.1
1986,Mike Witt,CAL,6.7
1986,Fernando Valenzuela,LAD,6.2
1986,Kirk McCaskill,CAL,5.6
1986,Bob Welch,LAD,5.4
1986,Teddy Higuera,MIL,5.1
1986,Dwight Gooden,NYM,4.8
1986,Rick Rhoden,PIT,4.6
1986,Tom Candiotti,CLE,4.3
1986,Mike Krukow,SFG,4.2
1986,Bruce Hurst,BOS,4.2
1986,Bob Ojeda,NYM,4.2
1986,Mark Langston,SEA,4.1
1986,Jack Morris,DET,4.0
1986,Sid Fernandez,NYM,4.0
1986,Doyle Alexander,N/A,3.9
1986,Dennis Eckersley,CHC,3.7
1986,Mike Moore,SEA,3.7
1986,Charlie Leibrandt,KCR,3.7
1986,Orel Hershiser,LAD,3.6
1986,Bob Knepper,HOU,3.5
1986,Ron Darling,NYM,3.5
1986,Jimmy Key,TOR,3.4
1986,Floyd Youmans,MON,3.4
1986,Ed Correa,TEX,3.4
1986,Zane Smith,ATL,3.3
1986,Danny Darwin,N/A,3.2
1986,Nolan Ryan,HOU,3.2
1986,Bill Gullickson,CIN,3.2
1987,Roger Clemens,BOS,8.4
1987,Teddy Higuera,MIL,6.7
1987,Nolan Ryan,HOU,6.4
1987,Mark Langston,SEA,6.4
1987,Jimmy Key,TOR,5.6
1987,Orel Hershiser,LAD,5.6
1987,Frank Viola,MIN,5.4
1987,Mike Scott,HOU,5.4
1987,Bret Saberhagen,KCR,5.2
1987,Jim Clancy,TOR,5.0
1987,Rick Reuschel,N/A,5.0
1987,Dave Stewart,OAK,4.8
1987,Dwight Gooden,NYM,4.5
1987,Bob Welch,LAD,4.5
1987,Charlie Leibrandt,KCR,4.4
1987,Danny Jackson,KCR,4.3
1987,Jack Morris,DET,4.1
1987,Frank Tanana,DET,4.1
1987,Mike Witt,CAL,4.0
1987,Mark Gubicza,KCR,3.8
1987,Chris Bosio,MIL,3.7
1987,Charlie Hough,TEX,3.7
1987,Zane Smith,ATL,3.7
1987,Tommy John,NYY,3.5
1987,Bruce Hurst,BOS,3.5
1987,Rick Sutcliffe,CHC,3.4
1987,Bob Sebra,MON,3.4
1987,Kelly Downs,SFG,3.3
1987,Mike Boddicker,BAL,3.3
1987,Walt Terrell,DET,3.2
1988,Roger Clemens,BOS,9.2
1988,Greg Swindell,CLE,6.3
1988,Frank Viola,MIN,6.3
1988,Mark Gubicza,KCR,6.2
1988,Dwight Gooden,NYM,6.0
1988,Teddy Higuera,MIL,5.9
1988,Bret Saberhagen,KCR,5.5
1988,David Cone,NYM,5.3
1988,Danny Jackson,CIN,5.2
1988,Dave Stewart,OAK,5.1
1988,Bob Ojeda,NYM,5.1
1988,Tim Leary,LAD,4.7
1988,Mike Moore,SEA,4.6
1988,Jose DeLeon,STL,4.6
1988,Tom Candiotti,CLE,4.5
1988,Mike Witt,CAL,4.4
1988,Rick Mahler,ATL,4.3
1988,Tim Belcher,LAD,4.1
1988,Mike Boddicker,N/A,4.0
1988,Mark Langston,SEA,4.0
1988,Orel Hershiser,LAD,4.0
1988,Jack Morris,DET,4.0
1988,Rick Reuschel,SFG,3.9
1988,Bruce Hurst,BOS,3.8
1988,Jose Rijo,CIN,3.8
1988,Greg Maddux,CHC,3.7
1988,Mike Scott,HOU,3.5
1988,Allan Anderson,MIN,3.5
1988,John Smiley,PIT,3.5
1988,Nolan Ryan,HOU,3.4
1989,Bret Saberhagen,KCR,7.5
1989,Nolan Ryan,TEX,7.0
1989,Mark Gubicza,KCR,6.3
1989,Orel Hershiser,LAD,5.6
1989,Chris Bosio,MIL,5.5
1989,Bert Blyleven,CAL,5.3
1989,Bruce Hurst,SDP,5.2
1989,Roger Clemens,BOS,5.1
1989,Frank Viola,N/A,5.0
1989,Mark Langston,N/A,4.8
1989,Joe Magrane,STL,4.7
1989,Jose DeLeon,STL,4.6
1989,Jimmy Key,TOR,4.6
1989,Mike Moore,OAK,4.4
1989,Tom Candiotti,CLE,4.4
1989,John Smoltz,ATL,4.0
1989,Pascual Perez,MON,3.9
1989,Scott Garrelts,SFG,3.8
1989,Chuck Finley,CAL,3.8
1989,Ken Howell,PHI,3.7
1989,Rick Sutcliffe,CHC,3.7
1989,Greg Maddux,CHC,3.7
1989,Scott Bankhead,SEA,3.5
1989,Bud Black,CLE,3.4
1989,David Cone,NYM,3.3
1989,Tim Belcher,LAD,3.3
1989,Greg Swindell,CLE,3.3
1989,Dave Stewart,OAK,3.2
1989,Kirk McCaskill,CAL,3.2
1989,John Farrell,CLE,3.2
1990,Roger Clemens,BOS,8.2
1990,Dwight Gooden,NYM,6.8
1990,Erik Hanson,SEA,6.6
1990,Frank Viola,NYM,5.8
1990,Ed Whitson,SDP,5.2
1990,Nolan Ryan,TEX,5.2
1990,Greg Maddux,CHC,5.1
1990,Bobby Witt,TEX,5.0
1990,David Cone,NYM,5.0
1990,Ramon Martinez,LAD,4.9
1990,Dave Stewart,OAK,4.9
1990,Chuck Finley,CAL,4.8
1990,Dennis Martinez,MON,4.6
1990,Mark Langston,CAL,4.6
1990,Jose Rijo,CIN,4.5
1990,Dave Stieb,TOR,4.3
1990,Doug Drabek,PIT,4.2
1990,Mike Boddicker,BOS,4.1
1990,Bruce Hurst,SDP,4.0
1990,Zane Smith,N/A,4.0
1990,David Wells,TOR,3.8
1990,Matt Young,SEA,3.7
1990,John Smoltz,ATL,3.6
1990,Greg Hibbard,CHW,3.5
1990,Melido Perez,CHW,3.4
1990,Joe Magrane,STL,3.4
1990,Jack Armstrong,CIN,3.3
1990,Charlie Leibrandt,ATL,3.2
1990,Sid Fernandez,NYM,3.2
1990,Kevin Appier,KCR,3.2
1991,Roger Clemens,BOS,8.5
1991,David Cone,NYM,6.5
1991,Jose Rijo,CIN,6.1
1991,Greg Swindell,CLE,5.9
1991,Greg Maddux,CHC,5.8
1991,Tom Candiotti,N/A,5.8
1991,Jim Abbott,CAL,5.5
1991,Tom Glavine,ATL,5.4
1991,Jimmy Key,TOR,5.3
1991,Jack McDowell,CHW,5.2
1991,Nolan Ryan,TEX,4.9
1991,Kevin Appier,KCR,4.7
1991,Zane Smith,PIT,4.6
1991,Terry Mulholland,PHI,4.6
1991,Kevin Tapani,MIN,4.6
1991,Mike Morgan,LAD,4.5
1991,Bret Saberhagen,KCR,4.4
1991,Scott Sanderson,NYY,4.2
1991,Dennis Martinez,MON,4.2
1991,Tim Belcher,LAD,4.1
1991,Jack Morris,MIN,4.1
1991,Dwight Gooden,NYM,4.0
1991,Bruce Hurst,SDP,3.9
1991,Doug Drabek,PIT,3.9
1991,John Smoltz,ATL,3.7
1991,Charlie Leibrandt,ATL,3.6
1991,Andy Benes,SDP,3.6
1991,Erik Hanson,SEA,3.5
1991,Bill Gullickson,DET,3.4
1991,John Smiley,PIT,3.4
1992,Roger Clemens,BOS,7.6
1992,Charles Nagy,CLE,7.0
1992,Greg Maddux,CHC,7.0
1992,Kevin Brown,TEX,6.3
1992,Melido Perez,NYY,5.9
1992,Juan Guzman,TOR,5.5
1992,Mark Langston,CAL,5.4
1992,Mike Mussina,BAL,5.3
1992,David Cone,N/A,5.2
1992,Jose Rijo,CIN,5.1
1992,John Smiley,MIN,5.0
1992,John Smoltz,ATL,5.0
1992,Sid Fernandez,NYM,4.9
1992,Jack McDowell,CHW,4.8
1992,Kevin Appier,KCR,4.8
1992,Doug Drabek,PIT,4.8
1992,Andy Benes,SDP,4.7
1992,Jose Guzman,TEX,4.7
1992,Tom Glavine,ATL,4.6
1992,Greg Swindell,CIN,4.6
1992,Kevin Tapani,MIN,4.5
1992,Jim Abbott,CAL,4.4
1992,Dave Fleming,SEA,4.4
1992,Curt Schilling,PHI,4.2
1992,Jaime Navarro,MIL,4.0
1992,Bob Tewksbury,STL,4.0
1992,Terry Mulholland,PHI,3.8
1992,Dennis Martinez,MON,3.8
1992,Chris Bosio,MIL,3.8
1992,Frank Viola,BOS,3.7
1993,Greg Maddux,ATL,7.5
1993,Jose Rijo,CIN,7.1
1993,Randy Johnson,SEA,7.0
1993,Kevin Appier,KCR,6.8
1993,Mark Langston,CAL,5.6
1993,Jimmy Key,NYY,5.2
1993,Jack McDowell,CHW,5.2
1993,Chuck Finley,CAL,5.1
1993,Steve Avery,ATL,5.1
1993,Erik Hanson,SEA,4.9
1993,Tommy Greene,PHI,4.8
1993,Curt Schilling,PHI,4.5
1993,John Burkett,SFG,4.5
1993,Bill Swift,SFG,4.5
1993,Ben McDonald,BAL,4.5
1993,Kevin Brown,TEX,4.4
1993,Juan Guzman,TOR,4.3
1993,Bob Tewksbury,STL,4.3
1993,Kevin Tapani,MIN,4.3
1993,Tom Candiotti,LAD,4.2
1993,Doug Drabek,HOU,4.1
1993,Alex Fernandez,CHW,4.1
1993,John Smoltz,ATL,3.9
1993,David Cone,KCR,3.9
1993,Dwight Gooden,NYM,3.7
1993,Roger Clemens,BOS,3.7
1993,Kenny Rogers,TEX,3.6
1993,Andy Benes,SDP,3.5
1993,Mark Portugal,HOU,3.4
1993,Scott Erickson,MIN,3.3
1994,Greg Maddux,ATL,7.4
1994,Bret Saberhagen,NYM,5.4
1994,Randy Johnson,SEA,5.2
1994,Jack McDowell,CHW,4.9
1994,Roger Clemens,BOS,4.2
1994,Andy Benes,SDP,4.2
1994,Jose Rijo,CIN,4.1
1994,Kevin Appier,KCR,4.0
1994,Jimmy Key,NYY,4.0
1994,Danny Jackson,PHI,3.9
1994,David Cone,KCR,3.8
1994,Tom Glavine,ATL,3.6
1994,Dennis Martinez,CLE,3.6
1994,Pat Hentgen,TOR,3.5
1994,Charles Nagy,CLE,3.5
1994,Mike Mussina,BAL,3.4
1994,Kevin Gross,LAD,3.4
1994,Kevin Brown,TEX,3.4
1994,Chuck Finley,CAL,3.4
1994,Pedro Martinez,MON,3.4
1994,Kevin Tapani,MIN,3.4
1994,Andy Ashby,SDP,3.2
1994,Erik Hanson,CIN,3.1
1994,Ben McDonald,BAL,3.0
1994,Doug Drabek,HOU,2.9
1994,Jeff Fassero,MON,2.9
1994,Wilson Alvarez,CHW,2.8
1994,Shane Reynolds,HOU,2.7
1994,Mark Gubicza,KCR,2.7
1994,Melido Perez,NYY,2.6
1995,Randy Johnson,SEA,9.5
1995,Greg Maddux,ATL,7.9
1995,Kevin Appier,KCR,5.3
1995,Hideo Nomo,LAD,5.2
1995,Mike Mussina,BAL,5.1
1995,Shane Reynolds,HOU,4.9
1995,John Smoltz,ATL,4.6
1995,Alex Fernandez,CHW,4.5
1995,Kevin Brown,BAL,4.5
1995,David Cone,N/A,4.5
1995,Chuck Finley,CAL,4.4
1995,John Smiley,CIN,4.3
1995,Tom Glavine,ATL,4.3
1995,Pete Schourek,CIN,4.2
1995,Denny Neagle,PIT,4.2
1995,Erik Hanson,BOS,4.1
1995,Mark Langston,CAL,4.1
1995,Todd Stottlemyre,OAK,4.1
1995,Ismael Valdez,LAD,3.8
1995,David Wells,N/A,3.7
1995,Bobby Witt,N/A,3.6
1995,Jeff Fassero,MON,3.6
1995,Jim Abbott,N/A,3.5
1995,Tom Gordon,KCR,3.5
1995,Jack McDowell,NYY,3.5
1995,Scott Erickson,N/A,3.4
1995,Andy Benes,N/A,3.3
1995,Dennis Martinez,CLE,3.3
1995,Jaime Navarro,CHC,3.3
1995,Andy Ashby,SDP,3.3
1996,John Smoltz,ATL,8.4
1996,Greg Maddux,ATL,7.8
1996,Roger Clemens,BOS,6.8
1996,Kevin Brown,FLA,6.7
1996,Kevin Appier,KCR,6.3
1996,Pat Hentgen,TOR,6.0
1996,Jeff Fassero,MON,5.9
1996,Ken Hill,TEX,5.6
1996,Shane Reynolds,HOU,5.5
1996,Charles Nagy,CLE,5.4
1996,Mike Mussina,BAL,5.3
1996,Tom Glavine,ATL,5.3
1996,Pedro Martinez,MON,5.1
1996,Chuck Finley,CAL,5.0
1996,Alex Fernandez,CHW,4.7
1996,Curt Schilling,PHI,4.7
1996,Juan Guzman,TOR,4.6
1996,Andy Pettitte,NYY,4.6
1996,John Burkett,N/A,4.6
1996,John Smiley,CIN,4.5
1996,Ismael Valdez,LAD,4.4
1996,Hideo Nomo,LAD,4.4
1996,Wilson Alvarez,CHW,4.2
1996,Ben McDonald,MIL,4.2
1996,Chris Haney,KCR,3.9
1996,Orel Hershiser,CLE,3.8
1996,Tim Belcher,KCR,3.8
1996,Bob Tewksbury,SDP,3.8
1996,Mark Clark,NYM,3.7
1996,Darryl Kile,HOU,3.7
1997,Roger Clemens,TOR,10.7
1997,Pedro Martinez,MON,8.5
1997,Curt Schilling,PHI,8.2
1997,Greg Maddux,ATL,8.0
1997,Andy Pettitte,NYY,7.2
1997,Randy Johnson,SEA,7.0
1997,John Smoltz,ATL,6.7
1997,Kevin Brown,FLA,6.5
1997,Mike Mussina,BAL,5.4
1997,Denny Neagle,ATL,5.2
1997,Kevin Appier,KCR,5.2
1997,Andy Benes,STL,5.1
1997,Jeff Fassero,SEA,5.0
1997,David Cone,NYY,4.9
1997,Justin Thompson,DET,4.9
1997,Brad Radke,MIN,4.9
1997,Scott Erickson,BAL,4.7
1997,Matt Morris,STL,4.6
1997,John Burkett,TEX,4.6
1997,Tom Gordon,BOS,4.4
1997,David Wells,NYY,4.3
1997,Darryl Kile,HOU,4.0
1997,Bob Tewksbury,MIN,4.0
1997,Ismael Valdez,LAD,3.9
1997,Wilson Alvarez,N/A,3.8
1997,Pat Hentgen,TOR,3.8
1997,Andy Ashby,SDP,3.8
1997,Shawn Estes,SFG,3.6
1997,Rick Reed,NYM,3.6
1997,Tom Glavine,ATL,3.6
1998,Kevin Brown,SDP,9.6
1998,Curt Schilling,PHI,8.3
1998,Roger Clemens,TOR,8.2
1998,Randy Johnson,N/A,7.6
1998,Greg Maddux,ATL,7.5
1998,Pedro Martinez,BOS,5.7
1998,John Smoltz,ATL,5.2
1998,Jamie Moyer,SEA,5.2
1998,Scott Erickson,BAL,5.2
1998,David Cone,NYY,5.1
1998,Mike Mussina,BAL,5.1
1998,Tom Glavine,ATL,4.8
1998,Al Leiter,NYM,4.8
1998,Aaron Sele,TEX,4.7
1998,Shane Reynolds,HOU,4.5
1998,Kenny Rogers,OAK,4.5
1998,David Wells,NYY,4.4
1998,Chuck Finley,ANA,4.4
1998,Kerry Wood,CHC,4.4
1998,Bartolo Colon,CLE,4.4
1998,Justin Thompson,DET,4.4
1998,Darren Dreifort,LAD,4.2
1998,Brad Radke,MIN,4.2
1998,Mark Clark,CHC,4.1
1998,John Burkett,TEX,4.1
1998,Todd Stottlemyre,N/A,4.1
1998,Chan Ho Park,LAD,3.7
1998,Carlos Perez,N/A,3.7
1998,Brett Tomko,CIN,3.6
1998,Omar Daal,ARI,3.5
1999,Pedro Martinez,BOS,11.6
1999,Randy Johnson,ARI,9.5
1999,Kevin Brown,LAD,7.3
1999,Mike Mussina,BAL,6.0
1999,Shane Reynolds,HOU,6.0
1999,Greg Maddux,ATL,5.6
1999,Kevin Millwood,ATL,5.5
1999,John Smoltz,ATL,5.4
1999,Mike Hampton,HOU,4.9
1999,Aaron Sele,TEX,4.9
1999,Jose Lima,HOU,4.7
1999,Jamie Moyer,SEA,4.6
1999,Jon Lieber,CHC,4.5
1999,Chuck Finley,ANA,4.4
1999,Tom Glavine,ATL,4.2
1999,Pedro Astacio,COL,4.2
1999,Gil Heredia,OAK,4.2
1999,Dustin Hermanson,MON,4.0
1999,David Wells,TOR,3.9
1999,Mike Sirotka,CHW,3.8
1999,Freddy Garcia,SEA,3.8
1999,Bartolo Colon,CLE,3.8
1999,Jose Rosado,KCR,3.7
1999,Brad Radke,MIN,3.7
1999,Omar Daal,ARI,3.7
1999,Eric Milton,MIN,3.6
1999,Kenny Rogers,N/A,3.5
1999,David Cone,NYY,3.4
1999,Kris Benson,PIT,3.4
1999,Orlando Hernandez,NYY,3.4
2000,Randy Johnson,ARI,9.6
2000,Pedro Martinez,BOS,9.4
2000,Greg Maddux,ATL,7.2
2000,Kevin Brown,LAD,6.8
2000,Mike Mussina,BAL,6.4
2000,David Wells,TOR,6.2
2000,Javier Vazquez,MON,5.2
2000,Al Leiter,NYM,4.8
2000,Glendon Rusch,NYM,4.7
2000,Tom Glavine,ATL,4.7
2000,Curt Schilling,N/A,4.6
2000,Mike Hampton,NYM,4.6
2000,Livan Hernandez,SFG,4.5
2000,Jon Lieber,CHC,4.4
2000,Chuck Finley,CLE,4.4
2000,Kenny Rogers,TEX,4.3
2000,Aaron Sele,SEA,4.3
2000,Darryl Kile,STL,4.3
2000,Bartolo Colon,CLE,4.3
2000,Dave Burba,CLE,4.2
2000,Brad Radke,MIN,4.2
2000,Kevin Millwood,ATL,4.0
2000,Chan Ho Park,LAD,3.9
2000,Andy Pettitte,NYY,3.9
2000,Kris Benson,PIT,3.8
2000,Roger Clemens,NYY,3.6
2000,Mike Sirotka,CHW,3.6
2000,Tim Hudson,OAK,3.5
2000,Pedro Astacio,COL,3.5
2000,Robert Person,PHI,3.4
2001,Randy Johnson,ARI,10.4
2001,Curt Schilling,ARI,7.2
2001,Mike Mussina,NYY,6.9
2001,Greg Maddux,ATL,6.3
2001,Matt Morris,STL,6.1
2001,Javier Vazquez,MON,6.1
2001,Andy Pettitte,NYY,5.8
2001,Mark Mulder,OAK,5.7
2001,Roger Clemens,NYY,5.6
2001,Freddy Garcia,SEA,5.3
2001,John Burkett,ATL,5.1
2001,Tim Hudson,OAK,5.1
2001,Barry Zito,OAK,4.8
2001,Brad Penny,FLA,4.6
2001,Darryl Kile,STL,4.5
2001,Brad Radke,MIN,4.5
2001,Jon Lieber,CHC,4.4
2001,Russ Ortiz,SFG,4.4
2001,Chan Ho Park,LAD,4.3
2001,Terry Adams,LAD,4.3
2001,Jeff Weaver,DET,4.0
2001,Mark Buehrle,CHW,4.0
2001,Kerry Wood,CHC,3.9
2001,Bartolo Colon,CLE,3.9
2001,Al Leiter,NYM,3.8
2001,Doug Davis,TEX,3.6
2001,Tony Armas,MON,3.6
2001,Kevin Appier,NYM,3.4
2001,Randy Wolf,PHI,3.4
2001,Rick Reed,N/A,3.3
2002,Curt Schilling,ARI,9.3
2002,Randy Johnson,ARI,8.1
2002,Pedro Martinez,BOS,7.4
2002,Roy Halladay,TOR,6.8
