Year,Player Name,Team,WAR
1924,Kiki Cuyler,PIT,4.9
1924,Eddie Collins,CHW,4.9
1924,Oscar Charleston,HBG,4.8
1924,Newt Joseph,KCM,4.8
1924,Cristóbal Torriente,CAG,4.6
1924,Sam Rice,WAS,4.5
1924,Harry Hooper,CHW,4.5
1924,Roger Peckinpaugh,WAS,4.4
1924,Topper Rigney,DET,4.3
1924,Tristram Speaker,CLE,4.3
1924,Baby Doll Jacobson,SLB,4.3
1924,George Grantham,CHC,4.3
1924,Ken Williams,SLB,4.2
1924,Max Carey,PIT,4.1
1924,Travis Jackson,NYG,4.0
1924,Bibb Falk,CHW,4.0
1925,Rogers Hornsby,STL,10.7
1925,Kiki Cuyler,PIT,7.4
1925,Al Simmons,PHA,6.8
1925,Goose Goslin,WAS,6.5
1925,Harry Heilmann,DET,6.4
1925,Tristram Speaker,CLE,6.3
1925,Jim Bottomley,STL,5.9
1925,Oscar Charleston,HBG,5.8
1925,Jack Fournier,BRO,5.7
1925,Turkey Stearnes,DS,5.6
1925,Ty Cobb,DET,5.4
1925,Zack Wheat,BRO,5.1
1925,Al Wingo,DET,5.0
1925,Ray Blades,STL,4.9
1925,Dave Bancroft,BSN,4.9
1925,Joe Sewell,CLE,4.8
1925,Willie Bobo,SLS,4.8
1925,Max Carey,PIT,4.8
1925,Eddie Collins,CHW,4.7
1925,Glenn Wright,PIT,4.6
1925,Sam Rice,WAS,4.5
1925,Johnny Mostil,CHW,4.3
1925,Curt Walker,CIN,4.2
1925,Frankie Frisch,NYG,4.0
1925,Walter Cannady,HBG,4.0
1925,Pie Traynor,PIT,4.0
1925,Cool Papa Bell,SLS,4.0
1925,George Kelly,NYG,3.9
1925,Earle Combs,NYY,3.7
1925,Wilson Redus,SLS,3.7
1926,Babe Ruth,NYY,11.8
1926,Lou Gehrig,NYY,7.0
1926,Turkey Stearnes,DS,6.9
1926,Mule Suttles,SLS,6.8
1926,Goose Goslin,WAS,6.6
1926,Johnny Mostil,CHW,6.3
1926,Hack Wilson,CHC,5.7
1926,Willie Wells,SLS,5.6
1926,Paul Waner,PIT,5.4
1926,Joe Sewell,CLE,5.4
1926,Bibb Falk,CHW,5.3
1926,Al Simmons,PHA,5.1
1926,Tristram Speaker,CLE,5.1
1926,Kiki Cuyler,PIT,5.1
1926,Sparky Adams,CHC,4.9
1926,Harry Heilmann,DET,4.9
1926,Heinie Manush,DET,4.9
1926,Frankie Frisch,NYG,4.8
1926,Willie Kamm,CHW,4.8
1926,Les Bell,STL,4.7
1926,George Burns,CLE,4.7
1926,Rogers Hornsby,STL,4.6
1926,Martín Dihigo,CSE,4.4
1926,Bill Riggins,DS,4.3
1926,Judy Johnson,HIL,4.0
1926,Billy Southworth,N/A,4.0
1926,Curt Walker,CIN,3.9
1926,Topper Rigney,BOS,3.9
1926,Ray Blades,STL,3.9
1926,Jud Wilson,BBS,3.8
1927,Babe Ruth,NYY,12.9
1927,Lou Gehrig,NYY,12.4
1927,Rogers Hornsby,NYG,10.4
1927,Frankie Frisch,STL,9.7
1927,Paul Waner,PIT,7.4
1927,Willie Wells,SLS,7.1
1927,Harry Heilmann,DET,6.9
1927,Earle Combs,NYY,6.8
1927,Hack Wilson,CHC,6.6
1927,Tony Lazzeri,NYY,6.3
1927,Dick Lundy,AC,5.8
1927,George Harper,NYG,5.6
1927,Oscar Charleston,HBG,5.6
1927,Jud Wilson,N/A,5.5
1927,Roy Parnell,BBB,5.5
1927,Bill Terry,NYG,5.4
1927,Turkey Stearnes,DS,5.3
1927,Riggs Stephenson,CHC,5.3
1927,Travis Jackson,NYG,5.2
1927,Goose Goslin,WAS,5.1
1927,Jim Bottomley,STL,5.0
1927,Chuck Dressen,CIN,4.7
1927,Bibb Falk,CHW,4.5
1927,Pie Traynor,PIT,4.3
1927,Bob Meusel,NYY,4.2
1927,Mickey Cochrane,PHA,4.2
1927,Ty Cobb,PHA,4.2
1927,Alex Metzler,CHW,4.1
1927,Bob Fothergill,DET,4.1
1927,Wilson Redus,SLS,4.1
1928,Babe Ruth,NYY,10.5
1928,Lou Gehrig,NYY,9.6
1928,Rogers Hornsby,BSN,8.9
1928,Goose Goslin,WAS,7.3
1928,Willie Wells,SLS,7.1
1928,Paul Waner,PIT,7.1
1928,Heinie Manush,SLB,6.9
1928,Freddie Lindstrom,NYG,6.8
1928,Jim Bottomley,STL,5.8
1928,Travis Jackson,NYG,5.6
1928,Hack Wilson,CHC,5.5
1928,Chick Hafey,STL,5.4
1928,Mule Suttles,SLS,5.2
1928,Max Bishop,PHA,4.9
1928,Turkey Stearnes,DS,4.9
1928,Rap Dixon,BBS,4.9
1928,Joe Sewell,CLE,4.8
1928,Jud Wilson,BBS,4.8
1928,Del Bissonette,BRO,4.7
1928,Earle Combs,NYY,4.5
1928,Frankie Frisch,STL,4.5
1928,Al Simmons,PHA,4.5
1928,Lu Blue,SLB,4.4
1928,Bill Terry,NYG,4.4
1928,Lance Richbourg,BSN,4.1
1928,Mel Ott,NYG,4.1
1928,Charlie Gehringer,DET,4.0
1928,Riggs Stephenson,CHC,4.0
1928,Harvey Hendrick,BRO,3.9
1928,Ossie Bluege,WAS,3.9
1929,Rogers Hornsby,CHC,11.0
1929,Jimmie Foxx,PHA,8.0
1929,Mel Ott,NYG,8.0
1929,Al Simmons,PHA,7.9
1929,Babe Ruth,NYY,7.7
1929,Lefty O'Doul,PHI,7.4
1929,Charlie Smith,NLG,7.3
1929,Lou Gehrig,NYY,7.3
1929,Tony Lazzeri,NYY,7.2
1929,Willie Wells,N/A,6.8
1929,Hack Wilson,CHC,6.5
1929,Travis Jackson,NYG,6.4
1929,Rap Dixon,BBS,5.9
1929,Kiki Cuyler,CHC,5.6
1929,Paul Waner,PIT,5.5
1929,Bill Terry,NYG,5.4
1929,Chuck Klein,PHI,5.2
1929,Babe Herman,BRO,5.1
1929,Riggs Stephenson,CHC,5.1
1929,Charlie Gehringer,DET,5.0
1929,Jud Wilson,BBS,5.0
1929,Lew Fonseca,CLE,5.0
1929,Chick Hafey,STL,4.7
1929,Mickey Cochrane,PHA,4.5
1929,Dale Alexander,DET,4.5
1929,George Scales,N/A,4.5
1929,Earle Combs,NYY,4.5
1929,Lu Blue,SLB,4.3
1929,Turkey Stearnes,DS,4.3
1929,Oscar Charleston,N/A,4.2
1930,Babe Ruth,NYY,10.5
1930,Lou Gehrig,NYY,9.6
1930,Joe Cronin,WAS,8.4
1930,Bill Terry,NYG,8.2
1930,Hack Wilson,CHC,8.0
1930,Babe Herman,BRO,7.7
1930,Al Simmons,PHA,7.7
1930,Willie Wells,SLS,7.1
1930,Jimmie Foxx,PHA,7.0
1930,Kiki Cuyler,CHC,7.0
1930,Freddie Lindstrom,NYG,6.9
1930,Mel Ott,NYG,6.9
1930,Chuck Klein,PHI,6.5
1930,Charlie Gehringer,DET,6.1
1930,Carl Reynolds,CHW,6.1
1930,Woody English,CHC,5.9
1930,Glenn Wright,BRO,5.8
1930,Gabby Hartnett,CHC,5.7
1930,Frankie Frisch,STL,5.5
1930,Ed Morgan,CLE,5.3
1930,Travis Jackson,NYG,5.3
1930,Mickey Cochrane,PHA,5.2
1930,Goose Goslin,N/A,5.1
1930,Earle Combs,NYY,5.0
1930,Johnny Frederick,BRO,4.8
1930,Harry Heilmann,CIN,4.7
1930,Sam Rice,WAS,4.7
1930,Paul Waner,PIT,4.6
1930,Wally Berger,BSN,4.5
1930,Max Bishop,PHA,4.5
1931,Babe Ruth,NYY,10.7
1931,Lou Gehrig,NYY,9.1
1931,Al Simmons,PHA,7.9
1931,Joe Cronin,WAS,6.9
1931,Bill Terry,NYG,6.3
1931,Max Bishop,PHA,6.2
1931,Wally Berger,BSN,6.2
1931,Ben Chapman,NYY,6.1
1931,Earl Averill,CLE,6.1
1931,Mel Ott,NYG,5.8
1931,Woody English,CHC,5.6
1931,Mickey Cochrane,PHA,5.6
1931,Travis Jackson,NYG,5.4
1931,Goose Goslin,SLB,5.4
1931,Jimmie Foxx,PHA,5.1
1931,Kiki Cuyler,CHC,5.0
1931,Earl Webb,BOS,4.9
1931,Paul Waner,PIT,4.9
1931,Lyn Lary,NYY,4.7
1931,Chick Hafey,STL,4.7
1931,Tony Cuccinello,CIN,4.6
1931,Chuck Klein,PHI,4.5
1931,Ed Morgan,CLE,4.5
1931,Lu Blue,CHW,4.4
1931,Sam West,WAS,4.4
1931,Earle Combs,NYY,4.1
1931,Frankie Frisch,STL,4.1
1931,Babe Herman,BRO,3.9
1931,Bill Dickey,NYY,3.8
1931,Charlie Gelbert,STL,3.8
1932,Jimmie Foxx,PHA,11.3
1932,Babe Ruth,NYY,8.7
1932,Lou Gehrig,NYY,8.1
1932,Mel Ott,NYG,8.1
1932,Bill Terry,NYG,7.2
1932,Chuck Klein,PHI,6.9
1932,Babe Herman,CIN,6.6
1932,Lefty O'Doul,BRO,6.6
1932,Joe Cronin,WAS,6.0
1932,Mickey Cochrane,PHA,5.6
1932,Paul Waner,PIT,5.6
1932,Tony Lazzeri,NYY,5.3
1932,Heinie Manush,WAS,5.1
1932,Earl Averill,CLE,5.0
1932,Charlie Gehringer,DET,4.8
1932,Don Hurst,PHI,4.8
1932,Earle Combs,NYY,4.8
1932,Al Simmons,PHA,4.7
1932,Ben Chapman,NYY,4.5
1932,Joe Vosmik,CLE,4.2
1932,Wally Berger,BSN,4.2
1932,Dick Bartell,PHI,4.1
1932,Billy Herman,CHC,4.0
1932,Arky Vaughan,PIT,3.8
1932,Max Bishop,PHA,3.7
1932,Joe Stripp,BRO,3.6
1932,Hack Wilson,BRO,3.6
1932,Lloyd Waner,PIT,3.5
1932,Buddy Myer,WAS,3.4
1932,Riggs Stephenson,CHC,3.4
1933,Jimmie Foxx,PHA,9.8
1933,Chuck Klein,PHI,7.4
1933,Joe Cronin,WAS,7.4
1933,Charlie Gehringer,DET,7.3
1933,Lou Gehrig,NYY,7.1
1933,Babe Ruth,NYY,6.7
1933,Arky Vaughan,PIT,6.5
1933,Wally Berger,BSN,6.4
1933,Mickey Cochrane,PHA,6.2
1933,Pepper Martin,STL,5.7
1933,Mel Ott,NYG,5.4
1933,Billy Rogell,DET,5.3
1933,Al Simmons,CHW,4.8
1933,Ben Chapman,NYY,4.7
1933,Josh Gibson,PC,4.6
1933,Luke Appling,CHW,4.5
1933,Bill Dickey,NYY,4.5
1933,Buddy Myer,WAS,4.4
1933,Paul Waner,PIT,4.3
1933,Virgil Davis,PHI,4.2
1933,Tony Lazzeri,NYY,4.2
1933,Babe Herman,CHC,4.1
1933,Heinie Manush,WAS,4.1
1933,Billy Jurges,CHC,4.0
1933,Freddie Lindstrom,PIT,3.9
1933,Earl Averill,CLE,3.9
1933,Bob Johnson,PHA,3.9
1933,Bill Terry,NYG,3.9
1933,Joe Medwick,STL,3.8
1933,Fred Schulte,WAS,3.7
1934,Lou Gehrig,NYY,10.7
1934,Jimmie Foxx,PHA,8.8
1934,Charlie Gehringer,DET,8.5
1934,Mel Ott,NYG,7.3
1934,Arky Vaughan,PIT,7.0
1934,Earl Averill,CLE,6.7
1934,Ripper Collins,STL,6.7
1934,Hank Greenberg,DET,6.5
1934,Paul Waner,PIT,6.3
1934,Bill Terry,NYG,5.9
1934,Billy Werber,BOS,5.5
1934,Hal Trosky Sr.,CLE,5.4
1934,Len Koenecke,BRO,5.0
1934,Wally Berger,BSN,4.9
1934,Billy Rogell,DET,4.8
1934,Al Simmons,CHW,4.7
1934,Bob Johnson,PHA,4.6
1934,Heinie Manush,WAS,4.5
1934,Sam Leslie,BRO,4.1
1934,Zeke Bonura,CHW,4.1
1934,Ben Chapman,NYY,4.1
1934,Kiki Cuyler,CHC,3.9
1934,Mickey Cochrane,DET,3.9
1934,Buddy Myer,WAS,3.9
1934,Travis Jackson,NYG,3.8
1934,Gabby Hartnett,CHC,3.8
1934,Pinky Higgins,PHA,3.8
1934,Joe Cronin,WAS,3.7
1934,Joe Medwick,STL,3.7
1934,Jo-Jo Moore,NYG,3.7
1935,Arky Vaughan,PIT,9.5
1935,Lou Gehrig,NYY,8.6
1935,Jimmie Foxx,PHA,8.4
1935,Mel Ott,NYG,7.6
1935,Hank Greenberg,DET,7.5
1935,Billy Herman,CHC,7.3
1935,Charlie Gehringer,DET,7.3
1935,Luke Appling,CHW,6.4
1935,Joe Medwick,STL,6.4
1935,Augie Galan,CHC,6.1
1935,Buddy Myer,WAS,5.9
1935,Joe Vosmik,CLE,5.8
1935,Wally Berger,BSN,5.6
1935,Hank Leiber,NYG,5.1
1935,Bill Terry,NYG,4.9
1935,Stan Hack,CHC,4.8
1935,Ripper Collins,STL,4.7
1935,Mickey Cochrane,DET,4.5
1935,Billy Rogell,DET,4.5
1935,Paul Waner,PIT,4.3
1935,George Selkirk,NYY,3.9
1935,Bob Johnson,PHA,3.9
1935,Odell Hale,CLE,3.8
1935,Earl Averill,CLE,3.6
1935,Jo-Jo Moore,NYG,3.6
1935,Pete Fox,DET,3.5
1935,Zeke Bonura,CHW,3.5
1935,Red Rolfe,NYY,3.5
1935,Lonny Frey,BRO,3.4
1935,Moose Solters,N/A,3.3
1936,Lou Gehrig,NYY,9.6
1936,Mel Ott,NYG,7.9
1936,Charlie Gehringer,DET,7.6
1936,Arky Vaughan,PIT,7.5
1936,Luke Appling,CHW,7.1
1936,Paul Waner,PIT,7.1
1936,Earl Averill,CLE,6.9
1936,Billy Herman,CHC,6.8
1936,Jimmie Foxx,BOS,6.6
1936,Joe Medwick,STL,6.4
1936,Dick Bartell,NYG,6.2
1936,Dolph Camilli,PHI,5.6
1936,Tony Cuccinello,BSN,5.5
1936,Gus Suhr,PIT,5.5
1936,Harlond Clift,SLB,5.3
1936,Joe DiMaggio,NYY,5.2
1936,Red Rolfe,NYY,5.1
1936,Frank Demaree,CHC,5.1
1936,Odell Hale,CLE,5.0
1936,Zeke Bonura,CHW,4.7
1936,Hal Trosky Sr.,CLE,4.6
1936,George Selkirk,NYY,4.6
1936,John Stone,WAS,4.5
1936,Frankie Crosetti,NYY,4.5
1936,Wally Berger,BSN,4.4
1936,Ben Chapman,N/A,4.1
1936,Josh Gibson,PC,4.1
1936,Gene Moore,BSN,4.0
1936,Goose Goslin,DET,3.9
1936,Kiki Cuyler,CIN,3.8
1937,Joe DiMaggio,NYY,9.0
1937,Lou Gehrig,NYY,8.4
1937,Joe Medwick,STL,8.2
1937,Hank Greenberg,DET,8.2
1937,Charlie Gehringer,DET,7.4
1937,Bill Dickey,NYY,6.7
1937,Mel Ott,NYG,6.7
1937,Dick Bartell,NYG,6.6
1937,Harlond Clift,SLB,6.6
1937,Johnny Mize,STL,6.4
1937,Dolph Camilli,PHI,6.0
1937,Luke Appling,CHW,6.0
1937,Billy Herman,CHC,5.6
1937,Bob Johnson,PHA,5.3
1937,Gene Moore,BSN,5.2
1937,Arky Vaughan,PIT,4.9
1937,Newt Allen,N/A,4.8
1937,Cecil Travis,WAS,4.7
1937,Paul Waner,PIT,4.6
1937,John Stone,WAS,4.4
1937,Frank Demaree,CHC,4.4
1937,Wally Moses,PHA,4.4
1937,Tony Cuccinello,BSN,4.4
1937,Josh Gibson,HG,4.2
1937,Jimmie Foxx,BOS,4.1
1937,Willard Brown,KCM,4.0
1937,Zeke Bonura,CHW,4.0
1937,Joe Cronin,BOS,3.7
1937,Gee Walker,DET,3.6
1937,Mike Kreevich,CHW,3.5
1938,Mel Ott,NYG,8.6
1938,Arky Vaughan,PIT,8.5
1938,Jimmie Foxx,BOS,8.2
1938,Hank Greenberg,DET,7.7
1938,Joe Cronin,BOS,6.6
1938,Johnny Mize,STL,6.6
1938,Harlond Clift,SLB,6.0
1938,Joe DiMaggio,NYY,5.9
1938,Stan Hack,CHC,5.7
1938,Ival Goodman,CIN,5.7
1938,Bill Dickey,NYY,5.5
1938,Buddy Myer,WAS,5.2
1938,Charlie Gehringer,DET,5.2
1938,Ernie Lombardi,CIN,5.2
1938,Earl Averill,CLE,5.1
1938,Rudy York,DET,5.1
1938,Lou Gehrig,NYY,4.9
1938,Cecil Travis,WAS,4.8
1938,Bob Johnson,PHA,4.7
1938,Joe Medwick,STL,4.6
1938,Jeff Heath,CLE,4.5
1938,Red Rolfe,NYY,4.4
1938,Hal Trosky Sr.,CLE,4.4
1938,Dolph Camilli,BRO,4.3
1938,Frankie Crosetti,NYY,4.3
1938,Pep Young,PIT,4.1
1938,Dick Bartell,NYG,4.0
1938,Joe Gordon,NYY,3.9
1938,Johnny Rizzo,PIT,3.8
1938,Tommy Henrich,NYY,3.7
1939,Joe DiMaggio,NYY,8.5
1939,Johnny Mize,STL,7.7
1939,Jimmie Foxx,BOS,7.3
1939,Ted Williams,BOS,7.1
1939,Joe Gordon,NYY,6.6
1939,Dolph Camilli,BRO,6.5
1939,Red Rolfe,NYY,6.5
1939,Bob Johnson,PHA,6.3
1939,Lonny Frey,CIN,6.1
1939,Hank Greenberg,DET,5.9
1939,George Selkirk,NYY,5.7
1939,Mel Ott,NYG,5.6
1939,Buddy Lewis,WAS,5.5
1939,Ival Goodman,CIN,5.4
1939,Billy Myers,CIN,5.3
1939,Hal Trosky Sr.,CLE,5.3
1939,Frank McCormick,CIN,5.3
1939,Bill Dickey,NYY,5.3
1939,Arky Vaughan,PIT,5.0
1939,Charlie Keller,NYY,4.9
1939,Charlie Gehringer,DET,4.8
1939,Ken Keltner,CLE,4.7
1939,Billy Werber,CIN,4.6
1939,Joe Medwick,STL,4.6
1939,Max West,BSN,4.3
1939,Luke Appling,CHW,4.3
1939,Enos Slaughter,STL,4.2
1939,Billy Herman,CHC,4.1
1939,Joe Cronin,BOS,4.1
1939,Harry Danning,NYG,3.9
1940,Hank Greenberg,DET,7.6
1940,Joe DiMaggio,NYY,7.4
1940,Johnny Mize,STL,7.1
1940,Ted Williams,BOS,6.6
1940,Lou Boudreau,CLE,6.5
1940,Lonny Frey,CIN,6.2
1940,Arky Vaughan,PIT,6.1
1940,Joe Gordon,NYY,6.1
1940,Rudy York,DET,5.8
1940,Charlie Keller,NYY,5.6
1940,Jimmie Foxx,BOS,5.5
1940,Frank McCormick,CIN,5.5
1940,Dolph Camilli,BRO,5.4
1940,Luke Appling,CHW,5.4
1940,Stan Hack,CHC,5.3
1940,Mel Ott,NYG,5.0
1940,Elbie Fletcher,PIT,4.8
1940,Billy Werber,CIN,4.7
1940,Hal Trosky Sr.,CLE,4.6
1940,Eddie Miller,BSN,4.4
1940,Terry Moore,STL,4.3
1940,Barney McCosky,DET,4.3
1940,Harlond Clift,SLB,4.2
1940,Joe Cronin,BOS,4.1
1940,Jim Gleeson,CHC,4.0
1940,Joe Kuhel,CHW,3.9
1940,Charlie Gehringer,DET,3.9
1940,Bill Nicholson,CHC,3.8
1940,Enos Slaughter,STL,3.7
1940,Chet Ross,BSN,3.6
1941,Ted Williams,BOS,11.0
1941,Joe DiMaggio,NYY,9.7
1941,Pete Reiser,BRO,7.5
1941,Charlie Keller,NYY,7.3
1941,Dolph Camilli,BRO,6.9
1941,Cecil Travis,WAS,6.3
1941,Joe Gordon,NYY,5.9
1941,Elbie Fletcher,PIT,5.6
1941,Stan Hack,CHC,5.5
1941,Johnny Mize,STL,5.4
1941,Jeff Heath,CLE,5.4
1941,Dixie Walker,BRO,5.3
1941,Tommy Henrich,NYY,5.2
1941,Joe Cronin,BOS,5.1
1941,Luke Appling,CHW,5.0
1941,Sam Chapman,PHA,5.0
1941,Roy Cullenbine,SLB,4.9
1941,Phil Rizzuto,NYY,4.8
1941,Mel Ott,NYG,4.7
1941,Lou Boudreau,CLE,4.5
1941,Jimmie Foxx,BOS,4.5
1941,Joe Medwick,BRO,4.5
1941,Ken Keltner,CLE,4.3
1941,Bob Johnson,PHA,4.2
1941,George McQuinn,SLB,4.1
1941,Jimmy Brown,STL,4.0
1941,Taffy Wright,CHW,4.0
1941,Billy Jurges,NYG,3.8
1941,Vince DiMaggio,PIT,3.8
1941,Lonny Frey,CIN,3.7
1942,Ted Williams,BOS,11.5
1942,Joe Gordon,NYY,8.7
1942,Charlie Keller,NYY,7.2
1942,Enos Slaughter,STL,6.7
1942,Joe DiMaggio,NYY,6.5
1942,Mel Ott,NYG,6.3
1942,Johnny Pesky,BOS,6.1
1942,Bobby Doerr,BOS,6.0
1942,Bill Nicholson,CHC,5.8
1942,Phil Rizzuto,NYY,5.8
1942,Johnny Mize,NYG,5.7
1942,Dom DiMaggio,BOS,5.7
1942,Pee Wee Reese,BRO,5.5
1942,Stan Musial,STL,5.4
1942,Wally Judnich,SLB,5.4
1942,Lonny Frey,CIN,5.3
1942,Les Fleming,CLE,5.1
1942,Dolph Camilli,BRO,5.0
1942,Stan Hack,CHC,5.0
1942,Marty Marion,STL,4.8
1942,Elbie Fletcher,PIT,4.8
1942,Lou Boudreau,CLE,4.7
1942,Pete Reiser,BRO,4.4
1942,Chet Laabs,SLB,4.3
1942,Bob Johnson,PHA,4.2
1942,Harlond Clift,SLB,4.1
1942,Jeff Heath,CLE,4.0
1942,Stan Spence,WAS,3.5
1942,Rudy York,DET,3.5
1942,Buzz Clarkson,N/A,3.4
1943,Stan Musial,STL,9.8
1943,Josh Gibson,HG,8.1
1943,Luke Appling,CHW,7.7
1943,Lou Boudreau,CLE,7.5
1943,Bill Nicholson,CHC,7.1
1943,Charlie Keller,NYY,7.0
1943,Joe Gordon,NYY,6.7
1943,Rudy York,DET,6.5
1943,Lou Klein,STL,6.1
1943,Augie Galan,BRO,5.5
1943,Bobby Doerr,BOS,5.1
1943,Arky Vaughan,BRO,5.0
1943,Roy Cullenbine,CLE,4.9
1943,Billy Herman,BRO,4.8
1943,Lonny Frey,CIN,4.8
1943,Stan Spence,WAS,4.5
1943,Bob Elliott,PIT,4.5
1943,Eric Tipton,CIN,4.4
1943,Elbie Fletcher,PIT,4.1
1943,Jeff Heath,CLE,4.1
1943,Dick Wakefield,DET,3.9
1943,Vern Stephens,SLB,3.9
1943,Billy Johnson,NYY,3.9
1943,Vince DiMaggio,PIT,3.6
1943,Willard Brown,KCM,3.6
1943,Stan Hack,CHC,3.6
1943,Jerry Benjamin,HG,3.6
1943,George Case,WAS,3.6
1943,Jerry Priddy,WAS,3.5
1943,Peanuts Lowrey,CHC,3.4
1944,Stan Musial,STL,9.3
1944,Snuffy Stirnweiss,NYY,9.0
1944,Lou Boudreau,CLE,8.2
1944,Bill Nicholson,CHC,6.4
1944,Bob Johnson,BOS,6.4
1944,Stan Spence,WAS,6.1
1944,Johnny Hopp,STL,6.0
1944,Frank McCormick,CIN,6.0
1944,Augie Galan,BRO,6.0
1944,Bobby Doerr,BOS,5.8
1944,Ken Keltner,CLE,5.8
1944,Nick Etten,NYY,5.8
1944,Dixie Walker,BRO,5.8
1944,Johnny Lindell,NYY,5.7
1944,Vern Stephens,SLB,5.5
1944,Mel Ott,NYG,5.2
1944,Jim Russell,PIT,5.1
1944,Buster Adams,PHI,5.0
1944,Tommy Holmes,BSN,4.9
1944,Marty Marion,STL,4.6
1944,Roy Cullenbine,CLE,4.4
1944,Ron Northey,PHI,4.4
1944,Johnny Barrett,PIT,4.3
1944,Bob Elliott,PIT,4.2
1944,Pinky Higgins,DET,4.1
1944,Phil Cavarretta,CHC,4.0
1944,Ray Sanders,STL,3.9
1944,Whitey Kurowski,STL,3.9
1944,Joe Medwick,NYG,3.8
1944,Ray Mueller,CIN,3.7
1945,Snuffy Stirnweiss,NYY,8.8
1945,Tommy Holmes,BSN,8.6
1945,Stan Hack,CHC,6.5
1945,Eddie Lake,BOS,6.5
1945,Phil Cavarretta,CHC,6.3
1945,Augie Galan,BRO,5.8
1945,Roy Cullenbine,N/A,5.7
1945,Vern Stephens,SLB,5.5
1945,Eddie Stanky,BRO,5.2
1945,Whitey Kurowski,STL,5.1
1945,Goody Rosen,BRO,5.0
1945,Dixie Walker,BRO,5.0
1945,Mel Ott,NYG,4.6
1945,Wally Moses,CHW,4.4
1945,Andy Pafko,CHC,4.4
1945,Eddie Mayo,DET,4.4
1945,Nick Etten,NYY,4.3
1945,Carden Gillenwater,BSN,4.1
1945,Bobby Estalella,PHA,4.0
1945,Oscar Grimes,NYY,4.0
1945,Joe Kuhel,WAS,3.9
1945,Don Johnson,CHC,3.8
1945,Jim Russell,PIT,3.7
1945,Buster Adams,N/A,3.6
1945,George Myatt,WAS,3.5
1945,Roy Campanella,BEG,3.4
1945,Frank Austin,PS,3.3
1945,Dutch Meyer,CLE,3.3
1945,Luis Olmo,BRO,3.2
1945,George Case,WAS,3.2
1946,Ted Williams,BOS,11.6
1946,Stan Musial,STL,8.6
1946,Hank Greenberg,DET,7.0
1946,Johnny Pesky,BOS,6.8
1946,Charlie Keller,NYY,6.5
1946,Luke Appling,CHW,5.8
1946,Bobby Doerr,BOS,5.8
1946,Mickey Vernon,WAS,5.7
1946,Eddie Stanky,BRO,5.5
1946,Pee Wee Reese,BRO,5.5
1946,Joe DiMaggio,NYY,5.2
1946,Tommy Butts,BEG,4.9
1946,Stan Spence,WAS,4.8
1946,Phil Cavarretta,CHC,4.7
1946,Dom DiMaggio,BOS,4.7
1946,Whitey Kurowski,STL,4.6
1946,Henry Kimbro,BEG,4.4
1946,Enos Slaughter,STL,4.4
1946,Del Ennis,PHI,4.3
1946,George Kell,N/A,4.1
1946,Dixie Walker,BRO,4.1
1946,Tommy Holmes,BSN,4.0
1946,Larry Doby,NE,4.0
1946,Hank Edwards,CLE,3.9
1946,Lou Boudreau,CLE,3.9
1946,Johnny Hopp,BSN,3.9
1946,Rudy York,BOS,3.5
1946,Lennie Pearson,NE,3.5
1946,Billy Herman,N/A,3.4
1946,Tommy Henrich,NYY,3.4
1947,Ted Williams,BOS,10.3
1947,Ralph Kiner,PIT,8.1
1947,Lou Boudreau,CLE,7.3
1947,Joe Gordon,CLE,6.8
1947,Johnny Mize,NYG,6.7
1947,Bob Elliott,BSN,6.3
1947,Pee Wee Reese,BRO,6.2
1947,Harry Walker,N/A,5.9
1947,Whitey Kurowski,STL,5.8
1947,Walker Cooper,NYG,5.0
1947,Willard Marshall,NYG,5.0
1947,Joe DiMaggio,NYY,4.8
1947,Tommy Henrich,NYY,4.6
1947,George McQuinn,NYY,4.5
1947,Stan Musial,STL,4.5
1947,Roy Cullenbine,DET,4.4
1947,Johnny Pesky,BOS,4.4
1947,Luke Appling,CHW,4.4
1947,Henry Kimbro,BEG,4.3
1947,George Kell,DET,4.2
1947,Ferris Fain,PHA,4.1
1947,Vern Stephens,SLB,4.0
1947,Tommy Butts,BEG,3.9
1947,Phil Rizzuto,NYY,3.9
1947,Dixie Walker,BRO,3.8
1947,Bobby Doerr,BOS,3.8
1947,Augie Galan,CIN,3.7
1947,Barney McCosky,PHA,3.7
1947,Stan Spence,WAS,3.7
1947,Jackie Robinson,BRO,3.5
1948,Stan Musial,STL,11.0
1948,Lou Boudreau,CLE,10.9
1948,Ted Williams,BOS,8.5
1948,Joe DiMaggio,NYY,7.3
1948,Ken Keltner,CLE,7.1
1948,Joe Gordon,CLE,7.1
1948,Bob Elliott,BSN,6.6
1948,Johnny Mize,NYG,6.2
1948,Tommy Henrich,NYY,5.8
1948,Ralph Kiner,PIT,5.7
1948,Andy Pafko,CHC,5.5
1948,Sid Gordon,NYG,5.3
1948,Bobby Doerr,BOS,5.3
1948,Vern Stephens,BOS,4.9
1948,Jackie Robinson,BRO,4.8
1948,Enos Slaughter,STL,4.7
1948,Larry Doby,CLE,4.5
1948,Pee Wee Reese,BRO,4.4
1948,Richie Ashburn,PHI,4.4
1948,Jerry Priddy,SLB,4.2
1948,Jim Gilliam,BEG,4.0
1948,Eddie Joost,PHA,3.9
1948,Whitey Lockman,NYG,3.9
1948,Alvin Dark,BSN,3.9
1948,Tommy Holmes,BSN,3.8
1948,Frank Austin,PS,3.7
